1299279480908656241,KC_C2112 162.5,7.49,7.49
5622477190305871499,SB_P2103 10,0.03,0.03
3627784171374060723,OVS2_P2009 18,0,0
1302026644573107008,KC_C2107 140,10.38,10.38
3652708515936800489,OVS2_C2010 17,14.15,14.15
3656699339679700464,OVS2_P2006 34,0.325,0.325
1331876239765815280,KC_C2107 90,35.54,35.54
3661412780316379344,OVS2_P2011 29,2.825,2.825
1333745272404039238,KC_P2109 145,29.3,29.3
3676423432565650748,OVS2_P2009 13,0,0
5702031319163019695,SB_P2103 14.25,0.81,0.81
1352468581136591222,KC_C2012 150,4.7,4.7
3700444846739531931,OVS2_C2005 13,0,0
5775658715313205962,SB_C2105 10.5,4.06,4.06
3706365083316385281,OVS2_C2009 40,0.4,0.4
1359348343736570027,KC_P2007 215,100.58,100.58
5779817260574996426,SB_P2110 16.25,2.53,2.53
3736905343122352926,OVS2_P2010 8,0,0
5804909173247927497,SB_C2107 13.25,1.61,1.61
3775593896022591407,OVS2_P2010 24,0.575,0.575
1379452634968414248,KC_C2107 75,49.66,49.66
5858714286521125744,SB_P2007 13.75,0.49,0.49
1391008150473162015,KC_C2109 205,3.4,3.4
3823425002964248014,OVS2_C2010 14.5,0,0
5927092064536988015,SB_C2103 15,0.99,0.99
3850533008824886232,OVS2_C2009 18,0,0
5946643877441463474,SB_C2010 21,0.05,0.05
3858405199975156062,OVS2_C2006 50,0,0
5948925135224262329,SB_C2007 20.5,0.03,0.03
1409580058933971807,KC_C2109 145,9.9,9.9
3873123306432349912,OVS2_C2006 9.5,0,0
5977775893678384443,SB_C2107 18.5,0.2,0.2
1414695034214465205,KC_C2107 107.5,22.57,22.57
3888503264425542601,OVS2_P2005 23,0,0
1426608519829954417,KC_C2012 192.5,1.85,1.85
3977921615544024706,OVS2_P2012 36,7.675,7.675
6055646383364362407,SB_P2010 18,3.78,3.78
4008949207414184498,OVS2_C2006 24,0,0
1442627190818056527,KC_C2009 75,41.77,41.77
4025228702803720890,OVS2_P2010 30,2.625,2.625
6097609605643360193,SB_P2007 13.25,0.31,0.31
1455783471100404201,KC_P2007 72.5,0.03,0.03
4126213211203664749,OVS2_P2007 18,0,0
6145387049126830683,SB_C2110 17.25,0.34,0.34
4143370475334707236,OVS2_P2009 20,0,0
6147761695062498646,SB_P2110 14.75,1.44,1.44
4183944003970445586,OVS2_P2007 14.5,0,0
4215733604201638519,OVS2_C2007 8,0,0
6225901653720200717,SB_P2101 16.5,2.18,2.18
4274934901201612601,OVS2_C2011 28,4.35,4.35
1488100622972361593,KC_P2012 125,15.44,15.44
6231715418106890536,SB_P2010 17,2.87,2.87
1503328793956114517,KC_C2112 187.5,4.83,4.83
4283770343434572803,OVS2_P2005 13,0,0
6261731274083563373,SB_P2010 9,0.01,0.01
4293710530832806138,OVS2_P2006 7.5,0,0
6290752268392622498,SB_P2010 10.75,0.04,0.04
4312932842152601919,OVS2_P2007 30,0.5,0.5
1541267293341028470,KC_C2109 112.5,20.65,20.65
6306145706879466582,SB_C2007 15,0.47,0.47
4321346132775132151,OVS2_C2012 42,0.7,0.7
1551618927343193877,KC_C2012 175,2.61,2.61
6328630545070399699,SB_C2103 12.75,2.33,2.33
4337311634441207989,OVS2_P2006 25,0,0
1560468116814701488,KC_P2105 60,0.01,0.01
4342140375488437266,OVS2_P2008 11.5,0,0
1562985055429824316,KC_P2105 205,84.07,84.07
6348545242306104747,SB_P2107 17,3.1,3.1
4348003615535986880,OVS2_P2012 38,9.3,9.3
1563904470950908402,KC_C2009 67.5,49.22,49.22
4362738102748894266,OVS2_P2009 9,0,0
1565626552573068176,KC_C2109 80,45.92,45.92
6427306131189003555,SB_C2010 18,0.16,0.16
1577791320081507538,KC_P2107 210,88.3,88.3
4374464147419934495,OVS2_P2008 8.5,0,0
4377679795095020025,OVS2_C2010 7.5,0,0
1597604455509075228,KC_C2112 180,5.48,5.48
4394363779059013116,OVS2_C2007 15,0,0
1603745808427307714,KC_P2103 82.5,0.44,0.44
1627234912911247349,KC_P2105 127.5,16.7,16.7
4399269949964836860,OVS2_C2008 9.5,0,0
6498791626407622784,SB_C2010 16.5,0.32,0.32
1639871194213136319,KC_C2007 127.5,4.19,4.19
